group,function,value,sample_time_nanos,iteration_count
Tokenization,Nom3VecIterator,,626371.0,489
Tokenization,Nom3VecIterator,,648042.0,490
Tokenization,Nom3VecIterator,,610217.0,491
Tokenization,Nom3VecIterator,,619367.0,492
Tokenization,Nom3VecIterator,,618352.0,493
Tokenization,Nom3VecIterator,,642496.0,494
Tokenization,Nom3VecIterator,,649814.0,495
Tokenization,Nom3VecIterator,,619845.0,496
Tokenization,Nom3VecIterator,,623496.0,497
Tokenization,Nom3VecIterator,,623145.0,498
Tokenization,Nom3VecIterator,,625769.0,499
Tokenization,Nom3VecIterator,,654925.0,500
Tokenization,Nom3VecIterator,,627320.0,501
Tokenization,Nom3VecIterator,,656279.0,502
Tokenization,Nom3VecIterator,,628941.0,503
Tokenization,Nom3VecIterator,,691593.0,504
Tokenization,Nom3VecIterator,,691191.0,505
Tokenization,Nom3VecIterator,,635500.0,506
Tokenization,Nom3VecIterator,,637967.0,507
Tokenization,Nom3VecIterator,,643624.0,508
Tokenization,Nom3VecIterator,,647900.0,509
Tokenization,Nom3VecIterator,,796138.0,510
Tokenization,Nom3VecIterator,,1107893.0,511
Tokenization,Nom3VecIterator,,861051.0,512
Tokenization,Nom3VecIterator,,964661.0,513
Tokenization,Nom3VecIterator,,904909.0,514
Tokenization,Nom3VecIterator,,1161299.0,515
Tokenization,Nom3VecIterator,,747873.0,516
Tokenization,Nom3VecIterator,,643433.0,517
Tokenization,Nom3VecIterator,,643923.0,518
Tokenization,Nom3VecIterator,,648024.0,519
Tokenization,Nom3VecIterator,,693299.0,520
Tokenization,Nom3VecIterator,,690444.0,521
Tokenization,Nom3VecIterator,,663122.0,522
Tokenization,Nom3VecIterator,,657553.0,523
Tokenization,Nom3VecIterator,,722260.0,524
Tokenization,Nom3VecIterator,,728359.0,525
Tokenization,Nom3VecIterator,,675810.0,526
Tokenization,Nom3VecIterator,,734117.0,527
Tokenization,Nom3VecIterator,,843995.0,528
Tokenization,Nom3VecIterator,,708962.0,529
Tokenization,Nom3VecIterator,,664288.0,530
Tokenization,Nom3VecIterator,,661863.0,531
Tokenization,Nom3VecIterator,,676902.0,532
Tokenization,Nom3VecIterator,,1099636.0,533
Tokenization,Nom3VecIterator,,922780.0,534
Tokenization,Nom3VecIterator,,670902.0,535
Tokenization,Nom3VecIterator,,676476.0,536
Tokenization,Nom3VecIterator,,686831.0,537
Tokenization,Nom3VecIterator,,674898.0,538
Tokenization,Nom3VecIterator,,682064.0,539
Tokenization,Nom3VecIterator,,673320.0,540
Tokenization,Nom3VecIterator,,674894.0,541
Tokenization,Nom3VecIterator,,700498.0,542
Tokenization,Nom3VecIterator,,735497.0,543
Tokenization,Nom3VecIterator,,679762.0,544
